0;2025-05-22;57680;52;4743;17
0;2024-12-16;52312;43;9647;12
0;2025-11-18;57925;7;11037;13
0;2025-04-10;47672;11;5162;43
0;2025-08-25;52920;44;2005;11
0;2025-03-19;6275;3;3677;57
0;2024-09-03;34606;59;4453;47
0;2024-10-18;44306;40;7749;24
0;2025-11-19;32088;16;2709;20
0;2024-01-05;8134;3;8383;57
0;2024-11-25;45165;38;11974;26
0;2025-01-21;30226;6;3195;41
0;2024-04-25;9997;60;3852;46
0;2025-05-21;49826;50;71;50
0;2024-11-27;18040;47;564;53
0;2025-03-26;9270;66;7703;60
0;2024-10-20;59720;3;12239;57
0;2025-06-02;54385;46;9549;54
0;2025-09-19;20989;56;6906;4
0;2025-01-05;10737;13;2895;56
0;2024-04-11;46150;50;8071;50
0;2024-05-26;54197;17;7934;61
0;2025-03-04;653;27;9113;62
0;2024-06-25;13279;8;1599;19
0;2025-09-23;27786;15;9171;33
0;2024-10-14;42079;62;8602;42
0;2024-02-16;6891;23;3978;57
0;2025-10-28;54944;58;1854;48
0;2025-07-30;58906;32;3805;34
0;2024-01-15;9890;47;9782;53
0;2024-07-19;3846;34;5891;31
0;2025-03-27;209;7;6555;13
0;2024-07-21;916;47;5905;53
0;2024-01-22;42509;71;1024;37
0;2025-09-18;1196;8;5652;19
0;2025-02-18;24133;71;4717;37
0;2024-07-01;5455;44;4339;11
0;2024-03-22;41523;27;1910;62
0;2024-02-08;3394;61;8134;45
0;2024-03-10;9410;12;8942;66
0;2025-12-26;50705;3;4746;57
0;2024-11-02;39645;42;4229;22
0;2024-03-29;38536;1;12561;30
0;2024-06-16;35140;52;1658;17
0;2024-05-11;31857;50;8459;50
0;2024-08-31;26346;29;11546;21
0;2024-04-28;46741;13;6480;56
0;2025-10-09;61114;5;3372;57
0;2025-07-04;7682;68;5937;55
0;2024-01-01;5231;1;11656;30
0;2025-04-04;6498;49;65;51
0;2025-01-03;23986;21;4764;20
0;2025-01-07;2249;39;7713;25
0;2024-10-06;3468;35;6176;29
0;2025-01-15;34965;1;4759;30
0;2024-02-26;10243;6;10267;41
0;2025-11-17;31018;69;9983;39
0;2024-08-17;38525;28;9169;6
0;2024-04-16;22471;48;10716;52
0;2025-10-23;23626;37;8607;27
0;2024-05-30;36246;16;10156;20
0;2024-01-12;55435;6;5993;41
0;2025-09-01;60794;54;11012;14
0;2024-08-31;15783;41;8843;23
0;2024-01-12;57900;57;5034;1
0;2024-08-01;44270;70;12377;38
0;2024-07-15;15029;6;10678;41
0;2024-03-22;36898;4;4214;58
0;2025-03-31;14277;30;3677;21
0;2025-07-08;40592;37;12250;27
0;2024-04-11;5247;22;9306;7
0;2025-09-07;6782;59;8124;47
0;2025-10-06;33734;25;7331;13
0;2025-02-07;52089;54;5326;14
0;2025-04-28;45615;1;2486;30
0;2025-09-06;43939;28;5759;6
0;2025-04-11;52101;36;8080;28
0;2025-04-15;30393;31;2738;21
0;2024-07-09;39067;3;2602;57
0;2024-11-29;43299;62;12271;42
0;2024-05-28;61955;15;5254;33
0;2025-02-04;60355;16;11038;20
0;2024-03-10;29719;65;10034;63
0;2025-05-24;33327;38;2914;26
0;2025-10-17;4541;5;9042;57
0;2024-02-18;1474;6;4675;41
0;2025-05-04;60502;14;11840;64
0;2024-07-12;47831;2;1281;2
0;2025-03-13;38083;50;9791;50
0;2024-12-30;38496;17;1239;61
0;2025-06-28;47847;35;5972;29
0;2025-02-13;61313;46;10201;54
0;2025-05-13;46774;16;725;20
0;2025-11-06;36991;68;6163;55
0;2025-02-23;19333;55;3584;5
0;2024-12-21;42875;54;6978;14
0;2024-09-01;55821;28;5751;6
0;2025-12-04;46082;61;2416;45
0;2025-04-30;61188;57;4665;1
0;2024-10-25;18074;54;5443;14
0;2025-01-14;20486;48;11444;52
0;2024-06-28;29249;50;2084;50
0;2024-09-08;40749;40;11411;24
0;2024-05-06;39465;17;1959;61
0;2024-05-01;20757;62;12469;42
0;2024-05-10;35263;66;12526;60
0;2024-06-11;4492;42;1700;22
0;2025-06-10;11153;5;11471;57
0;2024-04-23;48162;70;746;38
0;2025-05-01;58220;60;1980;46
0;2025-12-15;7114;20;5728;44
0;2025-07-07;26284;30;12384;21
0;2024-06-09;18563;60;8704;46
0;2025-08-15;25877;19;3275;13
0;2024-05-16;10391;40;7123;24
0;2024-10-26;31745;25;11456;13
0;2025-10-07;29606;61;6121;45
0;2025-07-04;24702;38;3712;26
0;2025-07-18;32040;33;3923;32
0;2024-07-24;53660;11;330;43
0;2025-10-17;37342;35;12016;29
0;2025-12-14;28236;14;1153;64
0;2024-04-11;5238;3;2242;57
0;2025-07-29;23025;10;6966;15
0;2025-06-13;12494;47;3590;53
0;2024-10-20;46367;68;3882;55
0;2025-09-05;18264;33;10057;32
0;2024-12-11;24925;68;8193;55
0;2025-06-12;377;37;9867;27
0;2024-09-08;13887;3;10951;57
0;2025-01-11;5695;7;10163;13
0;2024-08-26;5253;8;10208;19
0;2024-10-16;22700;24;11637;10
0;2025-06-15;55204;36;11166;28
0;2024-12-28;22311;21;1691;20
0;2025-05-11;34151;2;8930;2
0;2024-01-25;36647;10;468;15
0;2025-12-29;52565;37;602;27
0;2025-08-29;8619;10;899;15
0;2024-09-17;9578;42;8629;22
0;2025-02-22;56959;6;408;41
0;2025-02-03;18224;43;8394;12
0;2025-07-21;44033;13;5168;56
0;2024-09-29;49253;15;5305;33
0;2025-03-07;39376;15;9243;33
0;2025-08-14;62320;9;7554;18
0;2024-12-03;27657;2;10630;2
0;2024-02-03;11473;50;2316;50
0;2024-09-02;20306;47;3727;53
0;2024-01-24;60931;17;11747;61
0;2024-12-01;57342;25;7397;13
0;2024-12-01;39603;51;6698;49
0;2025-08-22;55851;5;8990;57
0;2024-06-05;28506;18;6640;8
0;2025-09-20;53461;21;12516;20
0;2024-10-19;55800;31;8688;21
0;2025-06-11;47143;69;1229;39
0;2025-01-18;59837;22;610;7
0;2024-01-25;61349;23;5906;57
0;2024-03-25;22897;16;4618;20
0;2024-10-30;49343;57;9096;1
0;2024-06-02;13766;70;9523;38
0;2025-03-30;35603;1;10589;30
0;2024-07-20;35105;71;5527;37
0;2025-04-05;34671;41;6875;23
0;2024-09-18;43694;18;11806;8
0;2024-07-14;2714;24;7540;10
0;2024-05-28;46848;45;2903;9
0;2025-12-16;42021;21;990;20
0;2025-01-07;5429;27;6886;62
0;2025-08-24;16177;16;10869;20
0;2025-09-03;9854;30;2735;21
0;2024-08-27;20837;17;8417;61
0;2024-07-07;19368;13;723;56
0;2025-02-21;28755;6;5649;41
0;2024-02-02;18361;44;2900;11
0;2025-05-10;58890;45;7549;9
0;2024-11-05;46211;12;3290;66
0;2025-08-17;27768;16;1698;20
0;2024-05-09;51335;21;7612;20
0;2025-07-06;40425;4;4596;58
0;2024-12-25;8913;35;756;29
0;2025-10-24;43592;4;4104;58
0;2024-03-03;25481;17;524;61
0;2024-10-03;61392;38;2964;26
0;2024-05-07;50428;3;3013;57
0;2025-07-17;56920;23;11236;57
0;2025-07-19;22787;58;10145;48
0;2025-07-29;44743;58;794;48
0;2024-09-16;61302;29;4695;21
0;2024-10-14;40303;68;12074;55
0;2024-08-10;44102;27;6971;62
0;2025-11-28;1616;70;11831;38
0;2024-04-20;12972;16;6233;20
0;2024-02-28;52331;58;8691;48
0;2025-06-12;26021;9;11998;18
0;2025-02-19;5641;2;6860;2
0;2025-12-27;18899;64;4353;65
0;2025-08-25;2671;42;1255;22
0;2024-05-24;36190;62;11746;42
0;2024-09-12;16498;42;3463;22
0;2025-06-15;41419;53;8441;16
0;2025-03-01;58714;62;10157;42
0;2024-12-05;54840;37;1101;27
0;2024-05-14;21770;1;3416;30
0;2024-09-24;15756;18;6711;8
0;2024-08-04;29351;55;7513;5
0;2024-01-24;3442;39;3935;25
0;2024-04-03;55636;40;12061;24
0;2024-02-11;7561;31;1094;21
0;2024-09-18;54082;66;5299;60
0;2025-12-30;58447;63;9115;40
0;2024-05-13;52978;18;7741;8
0;2024-03-26;15699;13;2185;56
0;2025-12-20;6286;41;7246;23
0;2025-04-25;23030;56;10822;4
0;2025-07-15;1040;12;6388;66
0;2025-11-14;21914;39;4158;25
0;2025-05-27;46953;59;2252;47
0;2025-10-15;27512;3;3094;57
0;2025-11-19;33149;7;10176;13
0;2025-11-26;36163;56;3396;4
0;2025-04-23;21965;6;263;41
0;2025-03-11;21067;65;11913;63
0;2024-02-27;48225;61;1611;45
0;2024-03-06;48843;28;10110;6
0;2025-12-12;21465;52;3374;17
0;2025-03-04;9959;9;11942;18
0;2025-09-07;28583;30;5694;21
0;2025-11-30;14445;59;10593;47
0;2025-12-14;48454;48;4767;52
0;2025-08-09;2750;30;2344;21
0;2024-09-27;24090;7;5472;13
0;2024-02-15;14912;22;3659;7
0;2024-11-06;45364;16;2103;20
0;2024-05-01;35952;14;8323;64
0;2024-10-25;11520;58;11129;48
0;2025-03-10;6597;6;11851;41
0;2025-04-23;20794;24;3970;10
0;2025-09-29;14768;39;4422;25
0;2024-03-20;7509;47;6517;53
0;2024-12-09;36872;71;2105;37
0;2024-08-02;21860;63;3638;40
0;2025-08-19;44799;48;11127;52
0;2024-11-05;1864;15;1980;33
0;2025-04-13;33304;22;10180;7
0;2024-03-06;11138;27;10217;62
0;2025-06-02;46716;14;11332;64
0;2025-10-22;19913;23;11303;57
0;2024-02-11;28135;59;423;47
0;2025-02-04;47523;62;11875;42
0;2025-08-18;7863;67;11486;59
0;2025-06-01;20974;46;5634;54
0;2024-02-26;5497;55;8657;5
0;2025-12-18;46542;32;629;34
0;2024-06-08;23585;40;11099;24
0;2025-09-16;52906;41;7804;23
0;2025-06-19;19192;25;5154;13
0;2024-11-08;40939;15;12437;33
0;2024-02-07;55257;10;10273;15
0;2024-08-04;28397;60;4678;46
0;2025-04-05;57911;14;8282;64
0;2024-11-10;49856;58;6264;48
0;2025-12-05;2369;38;6083;26
0;2024-07-15;40393;37;10240;27
0;2024-02-24;5424;19;3674;13
0;2025-03-19;41425;22;5266;7
0;2024-09-11;42536;11;5309;43
0;2025-06-17;58341;15;4266;33
0;2025-06-07;23467;30;7265;21
0;2024-01-29;46146;15;8402;33
0;2025-04-28;9200;43;4861;12
0;2024-12-07;11179;63;5186;40
0;2024-07-21;49350;54;626;14
0;2025-04-06;16400;22;5787;7
0;2024-09-20;29598;60;6101;46
0;2024-10-08;7196;42;8041;22
0;2024-02-19;24747;19;4777;13
0;2024-10-21;24669;58;344;48
0;2024-06-03;55542;31;9996;21
0;2024-04-19;5634;64;11752;65
0;2024-04-14;45233;15;6408;33
0;2025-01-20;34642;45;79;9
0;2025-07-25;24932;2;7701;2
0;2024-07-22;41871;46;12114;54
0;2024-07-03;9092;22;5194;7
0;2024-04-12;24724;27;6932;62
0;2024-07-30;104;45;7968;9
0;2024-09-13;39933;36;12469;28
0;2024-02-02;10397;2;10860;2
0;2024-11-19;38827;20;1486;44
0;2024-07-07;47670;39;162;25
0;2025-07-13;25629;58;1832;48
0;2025-07-16;6725;12;11132;66
0;2024-11-16;53511;25;850;13
0;2025-08-04;176;56;8379;4
0;2025-01-30;1037;27;11123;62
0;2024-11-13;15014;36;928;28
0;2025-05-27;37000;37;8764;27
0;2025-04-22;36974;44;6718;11
0;2024-12-01;33479;15;10768;33
0;2024-11-17;4585;50;5659;50
0;2024-06-14;19293;64;794;65
0;2025-12-31;54268;57;6296;1
0;2024-11-05;47922;35;11863;29
0;2024-04-23;58330;4;6601;58
0;2025-01-06;25200;70;11051;38
0;2025-08-28;10577;15;6955;33
0;2024-02-10;36169;8;10777;19
0;2024-12-30;57832;10;2680;15
0;2025-08-20;12613;60;11301;46
0;2025-06-28;23876;34;5577;31
0;2025-03-23;45310;46;373;54
0;2024-07-18;30225;39;10937;25
0;2025-05-05;10691;16;4195;20
0;2024-06-05;28224;70;1648;38
0;2025-09-16;37199;31;1451;21
0;2025-06-23;15075;24;10271;10
0;2024-02-12;21747;45;2954;9
0;2025-09-28;6490;39;7306;25
0;2025-02-19;23909;12;161;66
0;2025-08-31;7570;56;10733;4
0;2024-08-25;6263;49;9723;51
0;2025-08-16;13481;62;978;42
0;2025-05-12;13124;5;6617;57
0;2025-09-01;3166;58;4412;48
0;2024-03-22;36345;71;5148;37
0;2025-12-26;24355;69;10827;39
0;2025-09-14;59458;33;11226;32
0;2025-08-27;29574;22;1554;7
0;2025-06-17;39145;24;6610;10
0;2025-04-27;19373;48;2445;52
0;2025-10-17;6864;47;9812;53
0;2024-11-21;27757;26;12102;10
0;2025-09-03;19047;26;3303;10
0;2024-08-23;50170;53;1128;16
0;2024-10-11;55083;52;3845;17
0;2025-04-07;16455;55;601;5
0;2025-09-09;46959;35;7785;29
0;2025-01-29;24970;46;9704;54
0;2025-07-09;2947;29;1423;21
0;2024-11-06;56349;48;5760;52
0;2024-08-23;4836;53;2119;16
0;2024-08-16;23534;1;8092;30
0;2025-01-15;37690;29;11970;21
0;2024-10-20;13577;10;5774;15
0;2025-09-24;1909;49;11391;51
0;2025-05-03;52581;67;2944;59
0;2024-12-04;21065;70;7019;38
0;2024-10-23;5200;49;5740;51
0;2025-05-23;32009;23;9353;57
0;2025-02-20;61030;68;5333;55
0;2025-07-24;3644;64;2061;65
0;2024-11-02;58133;59;6040;47
0;2024-10-28;29145;61;7083;45
0;2025-01-02;17447;61;8018;45
0;2025-11-03;18789;62;8659;42
0;2025-12-13;31213;10;6120;15
0;2025-11-13;53035;48;9339;52
0;2025-02-15;56536;46;7392;54
0;2024-08-28;28465;44;10267;11
0;2024-07-16;45876;51;2803;49
0;2024-02-24;40568;20;1139;44
0;2024-06-19;3253;24;427;10
0;2024-02-12;59127;20;3573;44
0;2025-07-10;54392;45;906;9
0;2025-03-06;47469;18;1341;8
0;2024-08-23;58514;69;1395;39
0;2024-02-23;44750;47;8676;53
0;2025-11-27;15117;66;5661;60
0;2025-04-06;1177;28;8461;6
0;2025-11-03;29592;8;4377;19
0;2025-02-11;17055;15;1304;33
0;2024-03-24;23373;31;5498;21
0;2024-10-23;8893;56;12385;4
0;2024-04-06;45059;47;9124;53
0;2024-08-20;46572;68;413;55
0;2025-12-16;28419;32;8456;34
0;2025-10-02;39793;9;8312;18
0;2025-09-20;57936;59;12233;47
0;2025-07-22;3688;47;12307;53
0;2024-01-05;62104;35;324;29
0;2024-05-14;58443;45;11898;9
0;2025-10-21;38347;23;8884;57
0;2024-08-24;7436;28;142;6
0;2025-06-12;4337;28;2915;6
0;2024-07-30;24432;58;1472;48
0;2024-02-14;31651;71;2084;37
0;2025-07-24;27059;54;1410;14
0;2025-12-05;17035;66;6126;60
0;2024-11-30;5622;6;6421;41
0;2024-04-29;60333;52;11334;17
0;2024-01-21;38584;6;12186;41
0;2024-11-18;56044;10;7752;15
0;2025-03-01;16607;1;10228;30
0;2025-03-07;45236;42;2662;22
0;2024-03-08;16160;56;7829;4
0;2024-06-06;17674;5;2492;57
0;2024-07-01;44036;40;1761;24
0;2024-07-28;36624;58;6036;48
0;2024-01-27;21544;9;1714;18
0;2025-10-28;44499;55;11897;5
0;2024-04-29;7916;63;7485;40
0;2025-10-24;46266;55;9729;5
0;2025-08-15;60392;27;4385;62
0;2025-08-27;40395;48;4884;52
0;2024-06-05;20449;66;4879;60
0;2025-05-14;608;65;8293;63
0;2025-10-27;10651;63;5897;40
0;2024-09-26;54122;35;7200;29
0;2024-11-02;15296;51;2839;49
0;2025-03-05;9479;4;6057;58
0;2025-06-22;33141;53;4667;16
0;2025-04-28;33013;16;6595;20
0;2024-12-30;28647;57;11687;1
0;2024-05-09;12792;11;5627;43
0;2025-12-06;45039;66;8672;60
0;2025-01-23;3606;51;8955;49
0;2024-03-28;29995;24;11948;10
0;2024-03-14;1973;58;1587;48
0;2024-04-24;1586;28;633;6
0;2024-08-07;15315;63;10311;40
0;2024-03-07;38404;55;3892;5
0;2025-05-25;34629;39;194;25
0;2025-10-13;42563;56;1406;4
0;2024-10-01;35727;15;9968;33
0;2025-05-21;60914;33;4871;32
0;2025-10-12;36491;9;7543;18
0;2025-08-24;60254;43;8949;12
0;2025-07-13;51161;21;472;20
0;2025-04-24;40191;23;5023;57
0;2024-03-05;37103;29;7768;21
0;2024-11-04;31232;14;4289;64
0;2025-12-29;62293;70;8315;38
0;2025-04-23;54615;41;8306;23
0;2024-10-09;1208;55;3363;5
0;2025-08-27;59928;10;9109;15
0;2024-04-27;59987;8;7601;19
0;2025-03-06;19440;50;5168;50
0;2024-04-04;52686;24;2914;10
0;2025-11-04;3898;60;5565;46
0;2025-08-11;36872;48;661;52
0;2024-09-09;12654;68;10264;55
0;2024-08-06;60266;64;9239;65
0;2025-09-10;8932;67;12330;59
0;2024-10-30;55883;24;281;10
0;2025-11-20;6617;56;6576;4
0;2025-05-10;37924;56;1057;4
0;2025-03-03;51140;62;11063;42
0;2025-07-26;29217;67;7872;59
0;2025-02-15;10723;41;5513;23
0;2024-01-09;25454;15;8908;33
0;2025-10-07;20823;59;2369;47
0;2024-04-18;37741;25;559;13
0;2024-12-07;18583;70;10594;38
0;2025-07-10;43184;2;6073;2
0;2024-03-10;49073;36;9154;28
0;2024-04-08;20250;61;10321;45
0;2025-01-25;26116;26;1140;10
0;2025-05-18;7651;42;1751;22
0;2024-10-26;23848;38;828;26
0;2024-08-07;39251;37;10130;27
0;2025-01-07;5858;26;9393;10
0;2025-12-27;37367;31;1133;21
0;2024-02-22;55578;4;616;58
0;2025-12-10;2866;42;6076;22
0;2025-11-13;32555;12;1137;66
0;2025-02-25;14764;14;7189;64
0;2025-06-23;1369;15;8914;33
0;2024-01-04;3906;66;5907;60
0;2025-05-31;12020;5;2069;57
0;2025-06-06;12634;32;6400;34
0;2024-08-18;24806;43;6253;12
0;2025-09-02;47581;3;6603;57
0;2025-03-09;58092;58;8971;48
0;2024-10-09;18775;16;9236;20
0;2024-03-14;54248;9;6663;18
0;2024-04-22;35685;64;10903;65
0;2025-12-18;58444;6;2754;41
0;2025-05-03;46521;28;10985;6
0;2024-11-30;16789;29;2449;21
0;2025-10-15;12409;62;10863;42
0;2024-08-28;15217;68;10277;55
0;2024-03-20;43792;24;970;10
0;2024-12-17;47310;55;3134;5
0;2025-07-13;44662;55;6762;5
0;2025-08-20;42467;60;8903;46
0;2025-10-12;14039;64;748;65
0;2024-06-06;35591;69;9838;39
0;2024-12-11;42113;58;946;48
0;2025-12-16;5182;65;10318;63
0;2024-06-26;41490;68;722;55
0;2025-11-28;55819;14;687;64
0;2024-05-26;43532;22;5697;7
0;2024-07-12;34202;15;6409;33
0;2025-08-23;47330;15;11209;33
0;2025-12-30;52450;17;2071;61
0;2025-06-12;12863;29;11556;21
0;2024-11-05;47697;67;7236;59
0;2025-12-05;30495;32;9198;34
0;2025-01-15;41849;58;9749;48
0;2024-01-11;45365;64;4166;65
0;2025-08-25;25617;32;4623;34
0;2024-11-07;26530;66;6448;60
0;2025-03-28;35387;40;5970;24
0;2025-02-09;9855;27;4726;62
0;2024-12-26;12244;70;10810;38
0;2024-07-20;507;62;4987;42
0;2025-10-16;1010;56;3294;4
0;2024-08-14;29809;68;9005;55
0;2025-10-14;15745;20;2935;44
0;2025-05-31;6290;47;233;53
0;2025-01-19;23869;68;7305;55
0;2024-09-08;1924;36;9962;28
0;2025-12-17;47353;45;4464;9
0;2025-01-05;35490;6;9017;41
0;2025-10-30;21155;35;4461;29
0;2025-01-14;59613;12;9735;66
0;2024-04-18;31284;55;7780;5
0;2024-02-06;22196;63;3421;40
0;2024-07-23;59589;17;5800;61
0;2024-09-12;38830;4;5246;58
0;2024-01-02;52936;26;10980;10
0;2024-09-17;33649;26;7573;10
0;2024-05-04;58539;61;4492;45
0;2024-06-07;27066;46;6848;54
0;2024-01-15;59103;7;4741;13
0;2025-09-07;16379;51;1221;49
0;2025-05-19;15742;50;788;50
0;2024-09-04;10010;50;6177;50
0;2024-02-09;27707;57;2251;1
0;2025-11-04;34061;65;4781;63
0;2024-07-26;25116;16;2111;20
0;2025-07-03;31065;67;1422;59
0;2024-03-20;49985;19;1912;13
0;2024-10-04;19114;69;5112;39
0;2024-01-08;32331;63;3131;40
0;2024-09-30;10892;7;5282;13
0;2025-09-18;31492;36;10638;28
0;2025-07-13;7884;8;4027;19
0;2025-01-14;7388;39;8569;25
0;2025-09-14;7660;45;5085;9
0;2025-01-02;34396;12;9283;66
0;2025-09-08;27360;44;4219;11
0;2025-08-29;1447;8;12277;19
0;2025-05-16;4309;23;1524;57
0;2025-02-22;59490;6;791;41
0;2024-03-12;20174;53;9473;16
0;2024-08-08;38631;1;440;30
0;2025-01-18;25517;68;9897;55
0;2024-05-13;33475;51;12100;49
0;2025-03-30;10430;5;3520;57
0;2025-08-02;51665;45;11775;9
0;2024-03-28;6245;67;7389;59
0;2024-09-22;62359;35;10569;29
0;2024-09-21;61260;59;5990;47
0;2025-05-30;52632;35;5950;29
0;2025-03-09;49118;1;4076;30
0;2024-05-30;54789;64;9670;65
0;2024-03-04;2469;22;11661;7
0;2024-05-14;12731;33;5207;32
0;2025-03-30;61056;65;8505;63
0;2025-06-04;52400;43;7475;12
0;2025-06-24;23217;34;2633;31
0;2024-06-17;5518;29;2217;21
0;2025-07-31;39833;14;12041;64
0;2024-11-14;61708;24;1667;10
0;2024-05-06;42573;46;7065;54
0;2025-10-18;3818;13;7537;56
0;2025-10-01;58953;15;4710;33
0;2025-09-16;58507;55;4988;5
0;2025-07-25;20555;2;8279;2
0;2025-07-25;53115;2;6491;2
0;2024-06-10;25324;45;3317;9
0;2025-09-28;27348;40;9801;24
0;2024-07-11;22134;42;11854;22
0;2024-09-04;28602;33;7762;32
0;2025-12-02;54603;11;1321;43
0;2025-04-17;55372;39;7347;25
0;2025-09-11;39904;29;1952;21
0;2025-09-10;27023;56;2300;4
0;2025-03-06;59741;52;9599;17
0;2024-08-16;42656;14;2053;64
0;2024-12-26;61961;67;8070;59
0;2024-10-18;51000;60;4221;46
0;2025-11-03;11400;68;5513;55
0;2024-04-11;20095;22;8756;7
0;2024-12-19;39411;40;4520;24
0;2025-05-27;26190;39;4663;25
0;2025-06-28;34190;27;7854;62
0;2024-08-16;34408;55;10872;5
0;2024-07-18;5640;16;5397;20
0;2024-07-31;44446;24;5427;10
0;2025-12-05;28909;49;1011;51
0;2025-12-06;27928;31;5506;21
0;2024-03-05;27538;1;4380;30
0;2025-01-25;24031;14;7214;64
0;2024-12-18;61269;11;5575;43
0;2025-06-10;23412;28;8825;6
0;2024-03-01;54410;9;6107;18
0;2024-07-18;42007;14;10997;64
0;2025-05-06;8903;4;738;58
0;2025-05-06;58282;53;2932;16
0;2024-03-16;41517;38;8432;26
0;2025-12-25;62220;48;9004;52
0;2024-05-15;13479;38;11447;26
0;2024-07-30;40826;14;6509;64
0;2025-12-19;30634;2;978;2
0;2024-11-08;24901;1;5933;30
0;2025-10-13;40312;36;5429;28
0;2025-09-23;58342;61;9610;45
0;2024-09-08;56707;7;12545;13
0;2025-02-22;58665;5;8148;57
0;2024-04-08;33000;51;7736;49
0;2024-10-22;58443;53;7939;16
0;2024-03-11;38996;46;656;54
0;2025-11-26;5254;15;11835;33
0;2024-03-12;33863;66;12083;60
0;2025-01-20;51748;37;2149;27
0;2024-05-20;45891;50;11627;50
0;2024-12-12;62276;38;6616;26
0;2024-09-23;15722;50;11829;50
0;2024-05-04;41180;70;3480;38
0;2025-02-20;1591;66;4786;60
0;2025-03-05;42722;55;10846;5
0;2025-02-02;3996;43;12255;12
0;2024-09-26;34899;67;1189;59
0;2025-04-14;15793;65;6042;63
0;2024-11-05;53728;68;12454;55
0;2024-03-27;2720;57;8852;1
0;2024-07-08;43293;38;8078;26
0;2024-03-02;16564;15;10498;33
0;2024-05-16;12128;61;4638;45
0;2024-08-21;25717;44;10610;11
0;2024-05-31;11579;57;1888;1
0;2025-06-03;8865;48;2470;52
0;2025-04-11;44465;22;12226;7
0;2025-04-14;15865;42;2061;22
0;2024-05-16;59148;1;4715;30
0;2024-10-06;35589;12;8609;66
0;2025-10-11;36246;65;10130;63
0;2024-12-09;52447;62;9460;42
0;2024-02-20;51025;46;10170;54
0;2025-12-11;32707;2;2746;2
0;2024-06-24;24045;58;10725;48
0;2024-05-24;35032;67;8833;59
0;2024-11-25;35369;11;8259;43
0;2025-08-26;33448;70;7686;38
0;2024-10-13;9111;9;8567;18
0;2025-08-08;29764;69;11123;39
0;2025-05-04;3501;30;4034;21
0;2024-04-09;55671;18;9249;8
0;2025-12-23;23075;52;5743;17
0;2025-06-01;5217;54;6356;14
0;2025-06-08;8914;9;7858;18
0;2024-05-19;12060;56;6423;4
0;2025-12-29;10403;11;12172;43
0;2025-09-24;8469;36;3927;28
0;2024-12-28;18500;14;8559;64
0;2024-01-31;43672;33;3450;32
0;2025-03-07;21589;1;7685;30
0;2025-12-04;13762;71;5789;37
0;2025-01-21;23858;60;6738;46
0;2024-10-31;48151;3;2669;57
0;2024-09-24;45857;61;502;45
0;2025-09-10;16846;1;10625;30
0;2024-04-30;4544;18;10887;8
0;2024-06-08;31942;18;10861;8
0;2025-08-13;54671;71;10679;37
0;2024-09-11;25871;34;5972;31
